2026-02-07 05:28:54 | INFO     | phase0 | [tracking] Registered run: experiment=exp8_direction_codebook run_id=20260207_052854 git=a1a1bc2 out=outputs/tier3/exp8_direction_codebook/20260207_052854
2026-02-07 05:28:54 | INFO     | phase0 | [exp8] Loading Mimi latents index and splits...
2026-02-07 05:28:54 | INFO     | phase0 | [exp8] 22216 train utterances for direction extraction
2026-02-07 05:28:54 | INFO     | phase0 | [exp8] Extracted 200/22216 utterances
2026-02-07 05:28:54 | INFO     | phase0 | [exp8] Extracted 400/22216 utterances
2026-02-07 05:28:54 | INFO     | phase0 | [exp8] Extracted 600/22216 utterances
2026-02-07 05:28:55 | INFO     | phase0 | [exp8] Extracted 800/22216 utterances
2026-02-07 05:28:55 | INFO     | phase0 | [exp8] Extracted 1000/22216 utterances
2026-02-07 05:28:55 | INFO     | phase0 | [exp8] Extracted 1200/22216 utterances
2026-02-07 05:28:55 | INFO     | phase0 | [exp8] Extracted 1400/22216 utterances
2026-02-07 05:28:56 | INFO     | phase0 | [exp8] Extracted 1600/22216 utterances
2026-02-07 05:28:56 | INFO     | phase0 | [exp8] Extracted 1800/22216 utterances
2026-02-07 05:28:56 | INFO     | phase0 | [exp8] Extracted 2000/22216 utterances
2026-02-07 05:28:56 | INFO     | phase0 | [exp8] Extracted 2200/22216 utterances
2026-02-07 05:28:57 | INFO     | phase0 | [exp8] Extracted 2400/22216 utterances
2026-02-07 05:28:57 | INFO     | phase0 | [exp8] Extracted 2600/22216 utterances
2026-02-07 05:28:57 | INFO     | phase0 | [exp8] Extracted 2800/22216 utterances
2026-02-07 05:28:57 | INFO     | phase0 | [exp8] Extracted 3000/22216 utterances
2026-02-07 05:28:58 | INFO     | phase0 | [exp8] Extracted 3200/22216 utterances
2026-02-07 05:28:58 | INFO     | phase0 | [exp8] Extracted 3400/22216 utterances
2026-02-07 05:28:58 | INFO     | phase0 | [exp8] Extracted 3600/22216 utterances
2026-02-07 05:28:58 | INFO     | phase0 | [exp8] Extracted 3800/22216 utterances
2026-02-07 05:28:59 | INFO     | phase0 | [exp8] Extracted 4000/22216 utterances
2026-02-07 05:28:59 | INFO     | phase0 | [exp8] Extracted 4200/22216 utterances
2026-02-07 05:28:59 | INFO     | phase0 | [exp8] Extracted 4400/22216 utterances
2026-02-07 05:28:59 | INFO     | phase0 | [exp8] Extracted 4600/22216 utterances
2026-02-07 05:29:00 | INFO     | phase0 | [exp8] Extracted 4800/22216 utterances
